3106705EX;2025-01
CONTA;IC1;TIPO1;IC2;TIPO2;IC3;TIPO3;IC4;TIPO4;IC5;TIPO5;IC6;TIPO6;Valor;Tipo_valor;Natureza_valor
632700000;10131;PO;10271;FS;1600;FR;;;31901399;ND;2024;AI;494977.51;period_change;D
632700000;10131;PO;10305;FS;2621;FR;;;33903999;ND;2024;AI;29601.49;beginning_balance;C
632700000;10131;PO;10305;FS;2621;FR;;;33903999;ND;2024;AI;29601.49;period_change;D
632700000;10131;PO;10302;FS;1600;FR;;;33903999;ND;2024;AI;881476.16;beginning_balance;C
632700000;10131;PO;10302;FS;1600;FR;;;33903999;ND;2024;AI;881476.16;period_change;D
632700000;10131;PO;10302;FS;1621;FR;;;33903999;ND;2024;AI;130314.07;beginning_balance;C
632700000;10131;PO;10302;FS;1621;FR;;;33903999;ND;2024;AI;130314.07;period_change;D
632700000;10131;PO;10301;FS;1600;FR;;;33903299;ND;2024;AI;640336.32;beginning_balance;C
632700000;10131;PO;10301;FS;1600;FR;;;33903299;ND;2024;AI;640336.32;period_change;D
632700000;10131;PO;10302;FS;2600;FR;;;33903999;ND;2024;AI;239474.36;beginning_balance;C
632700000;10131;PO;10302;FS;2600;FR;;;33903999;ND;2024;AI;239474.36;period_change;D
632700000;10131;PO;10301;FS;1621;FR;;;33903299;ND;2024;AI;106952.15;beginning_balance;C
632700000;10131;PO;10301;FS;1621;FR;;;33903299;ND;2024;AI;106952.15;period_change;D
632700000;10131;PO;10122;FS;1600;FR;;;33904099;ND;2024;AI;188055.00;beginning_balance;C
632700000;10131;PO;10122;FS;1600;FR;;;33904099;ND;2024;AI;188055.00;period_change;D
632700000;10131;PO;10301;FS;2600;FR;;;33903299;ND;2024;AI;12848.74;beginning_balance;C
632700000;10131;PO;10301;FS;2600;FR;;;33903299;ND;2024;AI;12848.74;period_change;D
632700000;10131;PO;10301;FS;2659;FR;;;33903999;ND;2024;AI;152133.00;beginning_balance;C
632700000;10131;PO;10301;FS;2659;FR;;;33903999;ND;2024;AI;152133.00;period_change;D
632700000;10131;PO;10302;FS;2659;FR;;;33903699;ND;2024;AI;13289.84;beginning_balance;C
632700000;10131;PO;10302;FS;2659;FR;;;33903699;ND;2024;AI;13289.84;period_change;D
632700000;10131;PO;10122;FS;1600;FR;;;33903699;ND;2024;AI;29119.38;beginning_balance;C
632700000;10131;PO;10122;FS;1600;FR;;;33903699;ND;2024;AI;29119.38;period_change;D
632700000;10131;PO;10272;FS;1600;FR;;;31911399;ND;2024;AI;4476290.26;beginning_balance;C
632700000;10131;PO;10272;FS;1600;FR;;;31911399;ND;2024;AI;4476290.26;period_change;D
632700000;10131;PO;10122;FS;1500;FR;1002;CO;33904900;ND;2024;AI;3499.46;beginning_balance;C
632700000;10131;PO;10122;FS;1500;FR;1002;CO;33904900;ND;2024;AI;3499.46;period_change;D
632700000;10131;PO;10302;FS;1605;FR;;;33508500;ND;2024;AI;650942.16;beginning_balance;C
632700000;10131;PO;10302;FS;1605;FR;;;33508500;ND;2024;AI;650942.16;period_change;D
632700000;10131;PO;10302;FS;2605;FR;;;33509200;ND;2024;AI;1906.88;beginning_balance;C
632700000;10131;PO;10302;FS;2605;FR;;;33509200;ND;2024;AI;1906.88;period_change;D
632700000;10131;PO;10331;FS;1600;FR;;;33903999;ND;2024;AI;1098.47;beginning_balance;C
632700000;10131;PO;10331;FS;1600;FR;;;33903999;ND;2024;AI;1098.47;period_change;D
632700000;10131;PO;10302;FS;2621;FR;;;33508500;ND;2024;AI;1098074.93;beginning_balance;C
632700000;10131;PO;10302;FS;2621;FR;;;33508500;ND;2024;AI;1098074.93;period_change;D
632700000;10131;PO;10122;FS;1621;FR;;;33508500;ND;2024;AI;130000.00;beginning_balance;C
632700000;10131;PO;10122;FS;1621;FR;;;33508500;ND;2024;AI;130000.00;period_change;D
632700000;10131;PO;10122;FS;2501;FR;;;33903099;ND;2024;AI;70054.93;beginning_balance;C
632700000;10131;PO;10122;FS;2501;FR;;;33903099;ND;2024;AI;70054.93;period_change;D
632700000;10131;PO;10301;FS;1500;FR;1002;CO;33903299;ND;2024;AI;187694.86;beginning_balance;C
632700000;10131;PO;10301;FS;1500;FR;1002;CO;33903299;ND;2024;AI;187694.86;period_change;D
632700000;10131;PO;10301;FS;1600;FR;;;31901199;ND;2024;AI;154981.94;beginning_balance;C
632700000;10131;PO;10301;FS;1600;FR;;;31901199;ND;2024;AI;154981.94;period_change;D
632700000;10131;PO;10122;FS;1605;FR;;;31901199;ND;2024;AI;2681.41;beginning_balance;C
632700000;10131;PO;10122;FS;1605;FR;;;31901199;ND;2024;AI;2681.41;period_change;D
632700000;10131;PO;10302;FS;1500;FR;1002;CO;31901699;ND;2024;AI;727.70;beginning_balance;C
632700000;10131;PO;10302;FS;1500;FR;1002;CO;31901699;ND;2024;AI;727.70;period_change;D
632700000;10131;PO;10302;FS;1500;FR;1002;CO;31909499;ND;2024;AI;101230.38;beginning_balance;C
632700000;10131;PO;10302;FS;1500;FR;1002;CO;31909499;ND;2024;AI;101230.38;period_change;D
632700000;10131;PO;10122;FS;1501;FR;;;33903999;ND;2024;AI;8552.47;beginning_balance;C
632700000;10131;PO;10122;FS;1501;FR;;;33903999;ND;2024;AI;8552.47;period_change;D
632700000;10131;PO;10122;FS;1500;FR;1002;CO;31909499;ND;2024;AI;31574.93;beginning_balance;C
632700000;10131;PO;10122;FS;1500;FR;1002;CO;31909499;ND;2024;AI;31574.93;period_change;D
632700000;10131;PO;10122;FS;1501;FR;;;31901199;ND;2024;AI;290974.29;beginning_balance;C
632700000;10131;PO;10122;FS;1501;FR;;;31901199;ND;2024;AI;290974.29;period_change;D
632700000;10131;PO;10302;FS;1501;FR;;;31901199;ND;2024;AI;630013.61;beginning_balance;C
632700000;10131;PO;10302;FS;1501;FR;;;31901199;ND;2024;AI;630013.61;period_change;D
632700000;10131;PO;10122;FS;1500;FR;1002;CO;44905299;ND;2024;AI;19542.64;beginning_balance;C
632700000;10131;PO;10122;FS;1500;FR;1002;CO;44905299;ND;2024;AI;19542.64;period_change;D
632700000;10131;PO;10122;FS;1500;FR;1002;CO;33904899;ND;2024;AI;51420.00;beginning_balance;C
632700000;10131;PO;10122;FS;1500;FR;1002;CO;33904899;ND;2024;AI;51420.00;period_change;D
632700000;10131;PO;10302;FS;2501;FR;;;31901199;ND;2024;AI;140094.30;beginning_balance;C
632700000;10131;PO;10302;FS;2501;FR;;;31901199;ND;2024;AI;140094.30;period_change;D
632700000;10131;PO;10301;FS;1500;FR;1002;CO;31901199;ND;2024;AI;132819.57;beginning_balance;C
632700000;10131;PO;10301;FS;1500;FR;1002;CO;31901199;ND;2024;AI;132819.57;period_change;D
632700000;10131;PO;10304;FS;1600;FR;;;31901199;ND;2024;AI;12077.04;beginning_balance;C
632700000;10131;PO;10304;FS;1600;FR;;;31901199;ND;2024;AI;12077.04;period_change;D
632700000;10131;PO;10305;FS;2600;FR;;;31901199;ND;2024;AI;5007.93;beginning_balance;C
632700000;10131;PO;10305;FS;2600;FR;;;31901199;ND;2024;AI;5007.93;period_change;D
632700000;10131;PO;10305;FS;2621;FR;;;33903099;ND;2024;AI;9435.40;beginning_balance;C
632700000;10131;PO;10305;FS;2621;FR;;;33903099;ND;2024;AI;9435.40;period_change;D
632700000;10131;PO;10122;FS;1621;FR;;;44905299;ND;2024;AI;146000.00;beginning_balance;C
632700000;10131;PO;10122;FS;1621;FR;;;44905299;ND;2024;AI;146000.00;period_change;D
632700000;10131;PO;10301;FS;1600;FR;;;31900499;ND;2024;AI;10912.54;beginning_balance;C
632700000;10131;PO;10301;FS;1600;FR;;;31900499;ND;2024;AI;10912.54;period_change;D
632700000;10131;PO;10302;FS;1500;FR;1002;CO;31900499;ND;2024;AI;1001.39;beginning_balance;C
632700000;10131;PO;10302;FS;1500;FR;1002;CO;31900499;ND;2024;AI;1001.39;period_change;D
632700000;10131;PO;10301;FS;1500;FR;1002;CO;31909499;ND;2024;AI;14303.40;beginning_balance;C
632700000;10131;PO;10301;FS;1500;FR;1002;CO;31909499;ND;2024;AI;14303.40;period_change;D
632700000;10131;PO;10302;FS;1605;FR;;;33504300;ND;2024;AI;28792.75;beginning_balance;C
632700000;10131;PO;10302;FS;1605;FR;;;33504300;ND;2024;AI;28792.75;period_change;D
632700000;10131;PO;10301;FS;2601;FR;;;44905199;ND;2024;AI;19706.09;beginning_balance;C
632700000;10131;PO;10301;FS;2601;FR;;;44905199;ND;2024;AI;19706.09;period_change;D
632700000;10131;PO;10301;FS;1500;FR;1002;CO;44905199;ND;2024;AI;1584.38;beginning_balance;C
632700000;10131;PO;10301;FS;1500;FR;1002;CO;44905199;ND;2024;AI;1584.38;period_change;D
632700000;10131;PO;10301;FS;1621;FR;;;33903099;ND;2024;AI;4492.52;beginning_balance;C
632700000;10131;PO;10301;FS;1621;FR;;;33903099;ND;2024;AI;4492.52;period_change;D
632700000;10131;PO;10272;FS;1500;FR;1002;CO;31911399;ND;2024;AI;1617032.08;beginning_balance;C
632700000;10131;PO;10272;FS;1500;FR;1002;CO;31911399;ND;2024;AI;1617032.08;period_change;D
632700000;10131;PO;10122;FS;1605;FR;;;33508500;ND;2024;AI;655847.39;beginning_balance;C
632700000;10131;PO;10122;FS;1605;FR;;;33508500;ND;2024;AI;655847.39;period_change;D
632700000;10131;PO;10301;FS;1600;FR;;;33903999;ND;2024;AI;19840.00;beginning_balance;C
632700000;10131;PO;10301;FS;1600;FR;;;33903999;ND;2024;AI;19840.00;period_change;D
632700000;10131;PO;10303;FS;1600;FR;;;33903999;ND;2024;AI;8662.50;beginning_balance;C
632700000;10131;PO;10303;FS;1600;FR;;;33903999;ND;2024;AI;8662.50;period_change;D
632700000;10131;PO;10122;FS;2500;FR;1002;CO;33903099;ND;2024;AI;25423.54;beginning_balance;C
632700000;10131;PO;10122;FS;2500;FR;1002;CO;33903099;ND;2024;AI;25423.54;period_change;D
632700000;10131;PO;10301;FS;1600;FR;;;33903099;ND;2024;AI;6220.78;beginning_balance;C
632700000;10131;PO;10301;FS;1600;FR;;;33903099;ND;2024;AI;6220.78;period_change;D
811110110;10131;PO;;;;;;;;;;;65681.03;period_change;C
811110110;10131;PO;;;;;;;;;;;65681.03;ending_balance;C
821110100;10131;PO;2500;FR;1002;CO;;;;;;;2555494.60;beginning_balance;D
821110100;10131;PO;2500;FR;1002;CO;;;;;;;10455.58;period_change;D
821110100;10131;PO;2500;FR;1002;CO;;;;;;;10455.58;period_change;C
821110100;10131;PO;2500;FR;1002;CO;;;;;;;2555494.60;ending_balance;D
821110100;10131;PO;1605;FR;;;;;;;;;2130336.39;beginning_balance;C
821110100;10131;PO;1605;FR;;;;;;;;;16581097.36;period_change;D
821110100;10131;PO;1605;FR;;;;;;;;;7491202.91;period_change;C
821110100;10131;PO;1605;FR;;;;;;;;;6959558.06;ending_balance;D
821110100;10131;PO;2621;FR;;;;;;;;;8733259.46;beginning_balance;D
821110100;10131;PO;2621;FR;;;;;;;;;2203509.53;period_change;D
821110100;10131;PO;2621;FR;;;;;;;;;111948145.19;period_change;C
821110100;10131;PO;2621;FR;;;;;;;;;101011376.20;ending_balance;C
821110100;10131;PO;1631;FR;;;;;;;;;15656.37;beginning_balance;C
821110100;10131;PO;1631;FR;;;;;;;;;418622.21;period_change;D
821110100;10131;PO;1631;FR;;;;;;;;;402965.84;ending_balance;D
821110100;10131;PO;1604;FR;;;;;;;;;3630373.91;beginning_balance;D
821110100;10131;PO;1604;FR;;;;;;;;;24171047.38;period_change;D
821110100;10131;PO;1604;FR;;;;;;;;;18984021.98;period_change;C
821110100;10131;PO;1604;FR;;;;;;;;;8817399.31;ending_balance;D
821110100;10131;PO;1600;FR;3110;CO;;;;;;;19748.37;beginning_balance;C
821110100;10131;PO;1600;FR;3110;CO;;;;;;;2320342.66;period_change;D
821110100;10131;PO;1600;FR;3110;CO;;;;;;;1352719.23;period_change;C
821110100;10131;PO;1600;FR;3110;CO;;;;;;;947875.06;ending_balance;D
821110100;10131;PO;2600;FR;;;;;;;;;8619331.77;beginning_balance;D
821110100;10131;PO;2600;FR;;;;;;;;;175156.11;period_change;D
821110100;10131;PO;2600;FR;;;;;;;;;19222693.13;period_change;C
821110100;10131;PO;2600;FR;;;;;;;;;10428205.25;ending_balance;C
821110100;10131;PO;1600;FR;3120;CO;;;;;;;37885.30;beginning_balance;C
821110100;10131;PO;1600;FR;3120;CO;;;;;;;513592.00;period_change;D
821110100;10131;PO;1600;FR;3120;CO;;;;;;;250000.00;period_change;C
821110100;10131;PO;1600;FR;3120;CO;;;;;;;225706.70;ending_balance;D
821110100;10131;PO;1600;FR;;;;;;;;;24877885.65;beginning_balance;C
821110100;10131;PO;1600;FR;;;;;;;;;274291514.22;period_change;D
821110100;10131;PO;1600;FR;;;;;;;;;152357007.76;period_change;C
821110100;10131;PO;1600;FR;;;;;;;;;97056620.81;ending_balance;D
821110100;10131;PO;1601;FR;;;;;;;;;4575307.38;beginning_balance;C
821110100;10131;PO;1601;FR;;;;;;;;;64581584.56;period_change;D
821110100;10131;PO;1601;FR;;;;;;;;;938701.85;period_change;C
821110100;10131;PO;1601;FR;;;;;;;;;59067575.33;ending_balance;D
821110100;10131;PO;2601;FR;;;;;;;;;990570.87;beginning_balance;D
821110100;10131;PO;2601;FR;;;;;;;;;2659791.05;period_change;C
821110100;10131;PO;2601;FR;;;;;;;;;1669220.18;ending_balance;C
821110100;10131;PO;2621;FR;3210;CO;;;;;;;158328.52;period_change;C
821110100;10131;PO;2621;FR;3210;CO;;;;;;;158328.52;ending_balance;C
821110100;10131;PO;1621;FR;3220;CO;;;;;;;7149.89;beginning_balance;C
821110100;10131;PO;1621;FR;3220;CO;;;;;;;200009.86;period_change;D
821110100;10131;PO;1621;FR;3220;CO;;;;;;;12764.50;period_change;C
821110100;10131;PO;1621;FR;3220;CO;;;;;;;180095.47;ending_balance;D
821110100;10131;PO;1601;FR;3110;CO;;;;;;;848052.30;beginning_balance;C
821110100;10131;PO;1601;FR;3110;CO;;;;;;;538604.32;period_change;D
821110100;10131;PO;1601;FR;3110;CO;;;;;;;1165462.55;period_change;C
821110100;10131;PO;1601;FR;3110;CO;;;;;;;1474910.53;ending_balance;C
821110100;10131;PO;1621;FR;3210;CO;;;;;;;3366814.65;beginning_balance;C
821110100;10131;PO;1621;FR;3210;CO;;;;;;;3168625.60;period_change;D
821110100;10131;PO;1621;FR;3210;CO;;;;;;;337434.64;period_change;C
821110100;10131;PO;1621;FR;3210;CO;;;;;;;535623.69;ending_balance;C
821110100;10131;PO;1602;FR;;;;;;;;;301513.17;period_change;D
821110100;10131;PO;1602;FR;;;;;;;;;301513.17;ending_balance;D
821110100;10131;PO;1603;FR;;;;;;;;;50139.13;period_change;D
821110100;10131;PO;1603;FR;;;;;;;;;2289270.35;period_change;C
821110100;10131;PO;1603;FR;;;;;;;;;2239131.22;ending_balance;C
821110100;10131;PO;2603;FR;;;;;;;;;108589.13;period_change;C
821110100;10131;PO;2603;FR;;;;;;;;;108589.13;ending_balance;C
821110100;10131;PO;2604;FR;;;;;;;;;387911.02;beginning_balance;D
821110100;10131;PO;2604;FR;;;;;;;;;2206639.22;period_change;C
821110100;10131;PO;2604;FR;;;;;;;;;1818728.20;ending_balance;C
821110100;10131;PO;2632;FR;;;;;;;;;6134277.03;period_change;C
821110100;10131;PO;2632;FR;;;;;;;;;6134277.03;ending_balance;C
821110100;10131;PO;2707;FR;;;;;;;;;2605.91;beginning_balance;D
821110100;10131;PO;2707;FR;;;;;;;;;2605.91;ending_balance;D
821110100;10131;PO;2602;FR;;;;;;;;;760898.62;beginning_balance;D
821110100;10131;PO;2602;FR;;;;;;;;;10704329.72;period_change;C
821110100;10131;PO;2602;FR;;;;;;;;;9943431.10;ending_balance;C
821110100;10131;PO;1862;FR;;;;;;;;;807839.08;beginning_balance;C
821110100;10131;PO;1862;FR;;;;;;;;;161377.36;period_change;D
821110100;10131;PO;1862;FR;;;;;;;;;99936.55;period_change;C
821110100;10131;PO;1862;FR;;;;;;;;;746398.27;ending_balance;C
821110100;10131;PO;2600;FR;3110;CO;;;;;;;58010.57;beginning_balance;D
821110100;10131;PO;2600;FR;3110;CO;;;;;;;225246.16;period_change;C
821110100;10131;PO;2600;FR;3110;CO;;;;;;;167235.59;ending_balance;C
821110100;10131;PO;2600;FR;3120;CO;;;;;;;20485.16;beginning_balance;D
821110100;10131;PO;2600;FR;3120;CO;;;;;;;352.66;period_change;D
821110100;10131;PO;2600;FR;3120;CO;;;;;;;352.66;period_change;C
821110100;10131;PO;2600;FR;3120;CO;;;;;;;20485.16;ending_balance;D
821110100;10131;PO;2605;FR;;;;;;;;;1906.88;beginning_balance;D
821110100;10131;PO;2605;FR;;;;;;;;;383225.77;period_change;C
821110100;10131;PO;2605;FR;;;;;;;;;381318.89;ending_balance;C
821120100;10131;PO;1500;FR;1002;CO;;;;;;;27834884.93;beginning_balance;C
821120100;10131;PO;1500;FR;1002;CO;;;;;;;47319343.46;period_change;D
821120100;10131;PO;1500;FR;1002;CO;;;;;;;111715421.53;period_change;C
821120100;10131;PO;1500;FR;1002;CO;;;;;;;92230963.00;ending_balance;C
821120100;10131;PO;1605;FR;;;;;;;;;124438.55;beginning_balance;C
821120100;10131;PO;1605;FR;;;;;;;;;1774053.27;period_change;D
821120100;10131;PO;1605;FR;;;;;;;;;9238477.57;period_change;C
821120100;10131;PO;1605;FR;;;;;;;;;7588862.85;ending_balance;C
821120100;10131;PO;1600;FR;;;;;;;;;3696665.80;beginning_balance;D
821120100;10131;PO;1600;FR;;;;;;;;;11616333.02;period_change;D
821120100;10131;PO;1600;FR;;;;;;;;;119726881.70;period_change;C
821120100;10131;PO;1600;FR;;;;;;;;;104413882.88;ending_balance;C
821120100;10131;PO;2601;FR;;;;;;;;;535508.49;beginning_balance;C
821120100;10131;PO;2601;FR;;;;;;;;;535508.49;ending_balance;C
821120100;10131;PO;2659;FR;;;;;;;;;158633.00;beginning_balance;C
821120100;10131;PO;2659;FR;;;;;;;;;92100.00;period_change;D
821120100;10131;PO;2659;FR;;;;;;;;;95852.00;period_change;C
821120100;10131;PO;2659;FR;;;;;;;;;162385.00;ending_balance;C
821120100;10131;PO;2621;FR;;;;;;;;;2635788.57;beginning_balance;C
821120100;10131;PO;2621;FR;;;;;;;;;1493500.81;period_change;D
821120100;10131;PO;2621;FR;;;;;;;;;1408503.64;period_change;C
821120100;10131;PO;2621;FR;;;;;;;;;2550791.40;ending_balance;C
821120100;10131;PO;2600;FR;;;;;;;;;3791508.00;beginning_balance;C
821120100;10131;PO;2600;FR;;;;;;;;;2593346.05;period_change;D
821120100;10131;PO;2600;FR;;;;;;;;;182586.18;period_change;C
821120100;10131;PO;2600;FR;;;;;;;;;1380748.13;ending_balance;C
821120100;10131;PO;1621;FR;;;;;;;;;4815419.96;beginning_balance;C
821120100;10131;PO;1621;FR;;;;;;;;;12637351.13;period_change;D
821120100;10131;PO;1621;FR;;;;;;;;;18672726.32;period_change;C
821120100;10131;PO;1621;FR;;;;;;;;;10850795.15;ending_balance;C
821120100;10131;PO;1601;FR;;;;;;;;;407701.95;beginning_balance;C
821120100;10131;PO;1601;FR;;;;;;;;;407701.95;ending_balance;C
821120100;10131;PO;2631;FR;;;;;;;;;56838.02;beginning_balance;D
821120100;10131;PO;2631;FR;;;;;;;;;56838.02;ending_balance;D
821120100;10131;PO;2500;FR;1002;CO;;;;;;;1399704.47;beginning_balance;C
821120100;10131;PO;2500;FR;1002;CO;;;;;;;956988.78;period_change;D
821120100;10131;PO;2500;FR;1002;CO;;;;;;;442715.69;ending_balance;C
821120100;10131;PO;1631;FR;;;;;;;;;792924.17;beginning_balance;D
821120100;10131;PO;1631;FR;;;;;;;;;792924.17;ending_balance;D
821120100;10131;PO;1755;FR;;;;;;;;;605782.47;beginning_balance;D
821120100;10131;PO;1755;FR;;;;;;;;;605782.47;ending_balance;D
821120100;10131;PO;2600;FR;3110;CO;;;;;;;57228.17;beginning_balance;C
821120100;10131;PO;2600;FR;3110;CO;;;;;;;23449.64;period_change;D
821120100;10131;PO;2600;FR;3110;CO;;;;;;;33778.53;ending_balance;C
821120100;10131;PO;2600;FR;3120;CO;;;;;;;8809.94;beginning_balance;C
821120100;10131;PO;2600;FR;3120;CO;;;;;;;7478.55;period_change;D
821120100;10131;PO;2600;FR;3120;CO;;;;;;;1331.39;ending_balance;C
821120100;10131;PO;1635;FR;;;;;;;;;3950.74;beginning_balance;C
821120100;10131;PO;1635;FR;;;;;;;;;2004.52;period_change;D
821120100;10131;PO;1635;FR;;;;;;;;;1946.22;ending_balance;C
821120100;10131;PO;1604;FR;;;;;;;;;2005484.97;period_change;D
821120100;10131;PO;1604;FR;;;;;;;;;2005484.97;period_change;C
821130100;10131;PO;1605;FR;;;;;;;;;1338263.71;beginning_balance;C
821130100;10131;PO;1605;FR;;;;;;;;;1371408.27;period_change;D
821130100;10131;PO;1605;FR;;;;;;;;;1767199.04;period_change;C
821130100;10131;PO;1605;FR;;;;;;;;;1734054.48;ending_balance;C
821130100;10131;PO;2621;FR;;;;;;;;;1210656.62;beginning_balance;C
821130100;10131;PO;2621;FR;;;;;;;;;520937.27;period_change;D
821130100;10131;PO;2621;FR;;;;;;;;;1493500.81;period_change;C
821130100;10131;PO;2621;FR;;;;;;;;;2183220.16;ending_balance;C
821130100;10131;PO;1600;FR;;;;;;;;;9606537.82;beginning_balance;C
821130100;10131;PO;1600;FR;;;;;;;;;15401467.17;period_change;D
821130100;10131;PO;1600;FR;;;;;;;;;10862928.75;period_change;C
821130100;10131;PO;1600;FR;;;;;;;;;5067999.40;ending_balance;C
821130100;10131;PO;1621;FR;;;;;;;;;1154333.72;beginning_balance;C
821130100;10131;PO;1621;FR;;;;;;;;;8041221.87;period_change;D
821130100;10131;PO;1621;FR;;;;;;;;;12592690.16;period_change;C
821130100;10131;PO;1621;FR;;;;;;;;;5705802.01;ending_balance;C
821130100;10131;PO;2600;FR;;;;;;;;;561618.54;beginning_balance;C
821130100;10131;PO;2600;FR;;;;;;;;;2040541.54;period_change;D
821130100;10131;PO;2600;FR;;;;;;;;;2594432.74;period_change;C
821130100;10131;PO;2600;FR;;;;;;;;;1115509.74;ending_balance;C
821130100;10131;PO;2659;FR;;;;;;;;;165422.84;beginning_balance;C
821130100;10131;PO;2659;FR;;;;;;;;;168177.00;period_change;D
821130100;10131;PO;2659;FR;;;;;;;;;92100.00;period_change;C
821130100;10131;PO;2659;FR;;;;;;;;;89345.84;ending_balance;C
821130100;10131;PO;2601;FR;;;;;;;;;19706.09;beginning_balance;C
821130100;10131;PO;2601;FR;;;;;;;;;19706.09;period_change;D
821130100;10131;PO;1500;FR;1002;CO;;;;;;;2819147.04;beginning_balance;C
821130100;10131;PO;1500;FR;1002;CO;;;;;;;13618916.88;period_change;D
821130100;10131;PO;1500;FR;1002;CO;;;;;;;46959273.50;period_change;C
821130100;10131;PO;1500;FR;1002;CO;;;;;;;36159503.66;ending_balance;C
821130100;10131;PO;2500;FR;1002;CO;;;;;;;25423.54;beginning_balance;C
821130100;10131;PO;2500;FR;1002;CO;;;;;;;35879.12;period_change;D
821130100;10131;PO;2500;FR;1002;CO;;;;;;;956988.78;period_change;C
821130100;10131;PO;2500;FR;1002;CO;;;;;;;946533.20;ending_balance;C
821130100;10131;PO;2605;FR;;;;;;;;;1906.88;beginning_balance;C
821130100;10131;PO;2605;FR;;;;;;;;;1906.88;ending_balance;C
821130100;10131;PO;2600;FR;3120;CO;;;;;;;7081.95;period_change;D
821130100;10131;PO;2600;FR;3120;CO;;;;;;;7478.55;period_change;C
821130100;10131;PO;2600;FR;3120;CO;;;;;;;396.60;ending_balance;C
821130100;10131;PO;1635;FR;;;;;;;;;1844.37;period_change;D
821130100;10131;PO;1635;FR;;;;;;;;;2004.52;period_change;C
821130100;10131;PO;1635;FR;;;;;;;;;160.15;ending_balance;C
821130100;10131;PO;2600;FR;3110;CO;;;;;;;23449.64;period_change;D
821130100;10131;PO;2600;FR;3110;CO;;;;;;;23449.64;period_change;C
821130100;10131;PO;1604;FR;;;;;;;;;506486.11;period_change;D
821130100;10131;PO;1604;FR;;;;;;;;;2005484.97;period_change;C
821130100;10131;PO;1604;FR;;;;;;;;;1498998.86;ending_balance;C
821130200;10131;PO;1604;FR;;;;;;;;;6989353.82;beginning_balance;C
821130200;10131;PO;1604;FR;;;;;;;;;466442.27;period_change;C
821130200;10131;PO;1604;FR;;;;;;;;;7455796.09;ending_balance;C
821130200;10131;PO;1500;FR;1001;CO;;;;;;;17457127.82;beginning_balance;C
821130200;10131;PO;1500;FR;1001;CO;;;;;;;5448474.64;period_change;D
821130200;10131;PO;1500;FR;1001;CO;;;;;;;843648.87;period_change;C
821130200;10131;PO;1500;FR;1001;CO;;;;;;;12852302.05;ending_balance;C
821130200;10131;PO;1600;FR;;;;;;;;;10918534.03;beginning_balance;C
821130200;10131;PO;1600;FR;;;;;;;;;5452.22;period_change;D
821130200;10131;PO;1600;FR;;;;;;;;;457522.84;period_change;C
821130200;10131;PO;1600;FR;;;;;;;;;11370604.65;ending_balance;C
821130200;10131;PO;2621;FR;;;;;;;;;4888614.27;beginning_balance;C
821130200;10131;PO;2621;FR;;;;;;;;;391550.60;period_change;C
821130200;10131;PO;2621;FR;;;;;;;;;5280164.87;ending_balance;C
821130200;10131;PO;1621;FR;;;;;;;;;8059495.73;beginning_balance;C
821130200;10131;PO;1621;FR;;;;;;;;;147229.87;period_change;D
821130200;10131;PO;1621;FR;;;;;;;;;694818.43;period_change;C
821130200;10131;PO;1621;FR;;;;;;;;;8607084.29;ending_balance;C
821130200;10131;PO;2600;FR;;;;;;;;;4266205.23;beginning_balance;C
821130200;10131;PO;2600;FR;;;;;;;;;1086.69;period_change;D
821130200;10131;PO;2600;FR;;;;;;;;;55866.42;period_change;C
821130200;10131;PO;2600;FR;;;;;;;;;4320984.96;ending_balance;C
821130200;10131;PO;2659;FR;;;;;;;;;33049.92;beginning_balance;C
821130200;10131;PO;2659;FR;;;;;;;;;2754.16;period_change;C
821130200;10131;PO;2659;FR;;;;;;;;;35804.08;ending_balance;C
821130200;10131;PO;2601;FR;;;;;;;;;27654.34;beginning_balance;C
821130200;10131;PO;2601;FR;;;;;;;;;27654.34;ending_balance;C
821130200;10131;PO;2500;FR;1002;CO;;;;;;;1130366.59;beginning_balance;C
821130200;10131;PO;2500;FR;1002;CO;;;;;;;10455.58;period_change;C
821130200;10131;PO;2500;FR;1002;CO;;;;;;;1140822.17;ending_balance;C
821130200;10131;PO;1500;FR;1002;CO;;;;;;;179961719.78;beginning_balance;C
821130200;10131;PO;1500;FR;1002;CO;;;;;;;677.43;period_change;D
821130200;10131;PO;1500;FR;1002;CO;;;;;;;8649756.11;period_change;C
821130200;10131;PO;1500;FR;1002;CO;;;;;;;188610798.46;ending_balance;C
821130200;10131;PO;2602;FR;;;;;;;;;760898.62;beginning_balance;C
821130200;10131;PO;2602;FR;;;;;;;;;760898.62;ending_balance;C
821130200;10131;PO;2500;FR;;;;;;;;;1013869.50;beginning_balance;D
821130200;10131;PO;2500;FR;;;;;;;;;1013869.50;ending_balance;D
821130200;10131;PO;1862;FR;;;;;;;;;5351.82;beginning_balance;C
821130200;10131;PO;1862;FR;;;;;;;;;5351.82;ending_balance;C
821130200;10131;PO;2604;FR;;;;;;;;;387911.02;beginning_balance;C
821130200;10131;PO;2604;FR;;;;;;;;;387911.02;ending_balance;C
821130200;10131;PO;2600;FR;3120;CO;;;;;;;11675.22;beginning_balance;C
821130200;10131;PO;2600;FR;3120;CO;;;;;;;352.66;period_change;C
821130200;10131;PO;2600;FR;3120;CO;;;;;;;12027.88;ending_balance;C
